code_module,code_presentation,id_student,module_presentation_length,boundary_day,total_clicks,active_vle_days,vle_event_count,distinct_vle_sites,first_vle_day,last_vle_day,vle_span_days,early_assessments_submitted,mean_early_score,median_early_score,max_early_score,mean_submission_delay,late_early_submissions,early_assessment_attempts,early_assessments_available,assessment_submission_rate,final_result,feature_boundary_day,at_risk,target_exclusion_reason
AAA,2013J,332789,268,67,686.0,23.0,157.0,38.0,-6.0,61.0,67.0,2.0,73.0,73.0,77.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,333059,268,67,76.0,11.0,36.0,12.0,-8.0,53.0,61.0,2.0,71.0,71.0,72.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,333323,268,67,258.0,13.0,79.0,23.0,-10.0,66.0,76.0,2.0,77.5,77.5,78.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,334259,268,67,272.0,18.0,91.0,25.0,-7.0,60.0,67.0,1.0,57.0,57.0,57.0,0.0,0.0,1.0,2.0,0.5,Fail,67,1,
AAA,2013J,334333,268,67,303.0,33.0,100.0,23.0,-10.0,63.0,73.0,1.0,36.0,36.0,36.0,-1.0,0.0,1.0,2.0,0.5,Withdrawn,67,1,
AAA,2013J,335764,268,67,1672.0,61.0,436.0,40.0,-10.0,67.0,77.0,2.0,86.5,86.5,87.0,2.5,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,336207,268,67,747.0,42.0,185.0,38.0,-10.0,67.0,77.0,2.0,69.0,69.0,71.0,-2.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,339972,268,67,129.0,11.0,48.0,16.0,-3.0,52.0,55.0,2.0,56.0,56.0,68.0,-2.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,341872,268,67,36.0,10.0,19.0,6.0,49.0,67.0,18.0,1.0,64.0,64.0,64.0,39.0,1.0,1.0,2.0,0.5,Fail,67,1,
AAA,2013J,342007,268,67,880.0,38.0,228.0,37.0,-10.0,51.0,61.0,1.0,75.0,75.0,75.0,1.0,1.0,1.0,2.0,0.5,Withdrawn,67,1,
AAA,2013J,342514,268,67,943.0,39.0,210.0,45.0,-10.0,66.0,76.0,2.0,71.0,71.0,74.0,-5.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,342972,268,67,493.0,31.0,170.0,41.0,-10.0,65.0,75.0,2.0,59.5,59.5,62.0,-0.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,343446,268,67,1774.0,52.0,463.0,65.0,-10.0,67.0,77.0,2.0,75.5,75.5,77.0,2.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,344282,268,67,38.0,10.0,27.0,10.0,1.0,67.0,66.0,2.0,57.0,57.0,61.0,-1.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,345068,268,67,182.0,12.0,62.0,22.0,-4.0,61.0,65.0,2.0,72.5,72.5,75.0,3.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,345357,268,67,803.0,43.0,230.0,34.0,-6.0,67.0,73.0,2.0,72.5,72.5,75.0,-2.0,0.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,346025,268,67,279.0,40.0,123.0,20.0,-9.0,64.0,73.0,2.0,80.0,80.0,85.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,346843,268,67,164.0,8.0,40.0,17.0,9.0,44.0,35.0,,,,,,,,2.0,0.0,Fail,67,1,
AAA,2013J,350188,268,67,305.0,28.0,132.0,29.0,-10.0,64.0,74.0,2.0,75.0,75.0,75.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,354858,268,67,198.0,7.0,46.0,23.0,-9.0,1.0,10.0,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,357668,268,67,88.0,15.0,45.0,14.0,1.0,54.0,53.0,2.0,56.0,56.0,63.0,0.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,364177,268,67,309.0,27.0,95.0,23.0,-9.0,67.0,76.0,2.0,64.5,64.5,65.0,-2.5,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,365244,268,67,506.0,33.0,191.0,37.0,-9.0,60.0,69.0,2.0,58.5,58.5,64.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,365642,268,67,987.0,54.0,301.0,44.0,-10.0,65.0,75.0,2.0,65.5,65.5,68.0,-2.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,366483,268,67,616.0,46.0,173.0,34.0,-3.0,66.0,69.0,2.0,79.0,79.0,88.0,-1.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,368194,268,67,194.0,11.0,62.0,22.0,-9.0,66.0,75.0,1.0,54.0,54.0,54.0,0.0,0.0,1.0,2.0,0.5,Pass,67,0,
AAA,2013J,368824,268,67,85.0,6.0,30.0,12.0,-3.0,53.0,56.0,2.0,64.5,64.5,68.0,-1.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,368963,268,67,417.0,23.0,120.0,40.0,-10.0,64.0,74.0,2.0,58.5,58.5,59.0,0.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,376439,268,67,1112.0,52.0,317.0,36.0,-10.0,67.0,77.0,2.0,81.5,81.5,86.0,0.0,0.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,376581,268,67,773.0,26.0,157.0,30.0,2.0,67.0,65.0,2.0,73.0,73.0,86.0,3.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,380953,268,67,543.0,43.0,149.0,26.0,-10.0,59.0,69.0,2.0,65.5,65.5,73.0,-1.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,383254,268,67,266.0,43.0,141.0,27.0,-7.0,67.0,74.0,2.0,71.5,71.5,74.0,-2.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,386924,268,67,64.0,15.0,39.0,13.0,2.0,62.0,60.0,2.0,62.0,62.0,65.0,3.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,386952,268,67,503.0,41.0,161.0,35.0,-10.0,67.0,77.0,2.0,65.0,65.0,67.0,1.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,388722,268,67,384.0,25.0,118.0,30.0,-10.0,61.0,71.0,2.0,59.5,59.5,65.0,0.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,388885,268,67,401.0,26.0,107.0,34.0,-10.0,67.0,77.0,2.0,63.0,63.0,75.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,390890,268,67,407.0,29.0,147.0,26.0,-9.0,58.0,67.0,2.0,77.5,77.5,80.0,1.5,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,392756,268,67,181.0,17.0,77.0,31.0,-9.0,60.0,69.0,2.0,39.0,39.0,53.0,0.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,392931,268,67,745.0,37.0,220.0,35.0,-10.0,67.0,77.0,2.0,64.0,64.0,65.0,5.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,393207,268,67,360.0,20.0,96.0,30.0,-10.0,67.0,77.0,2.0,71.0,71.0,74.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,396872,268,67,438.0,21.0,114.0,30.0,-10.0,54.0,64.0,2.0,62.5,62.5,63.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,398552,268,67,523.0,31.0,154.0,43.0,-8.0,64.0,72.0,2.0,51.5,51.5,54.0,-1.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,401869,268,67,625.0,38.0,196.0,37.0,-10.0,65.0,75.0,2.0,58.5,58.5,62.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,402470,268,67,965.0,45.0,212.0,36.0,-9.0,66.0,75.0,2.0,77.0,77.0,80.0,-2.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,404804,268,67,437.0,18.0,118.0,35.0,-10.0,59.0,69.0,2.0,48.5,48.5,52.0,-2.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,405088,268,67,508.0,32.0,172.0,31.0,-10.0,64.0,74.0,2.0,78.5,78.5,85.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,405961,268,67,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,414117,268,67,325.0,40.0,121.0,29.0,-10.0,67.0,77.0,2.0,76.5,76.5,81.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,415969,268,67,1138.0,34.0,233.0,47.0,-10.0,66.0,76.0,2.0,59.5,59.5,67.0,3.5,2.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,420087,268,67,241.0,12.0,89.0,33.0,0.0,67.0,67.0,2.0,78.0,78.0,80.0,1.0,2.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,429958,268,67,123.0,10.0,49.0,19.0,2.0,54.0,52.0,2.0,57.5,57.5,59.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,441018,268,67,273.0,19.0,100.0,26.0,-10.0,60.0,70.0,2.0,57.0,57.0,60.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,441888,268,67,221.0,13.0,86.0,27.0,-8.0,59.0,67.0,2.0,69.0,69.0,74.0,0.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,442442,268,67,837.0,35.0,224.0,44.0,-10.0,65.0,75.0,2.0,40.5,40.5,42.0,0.0,0.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,444677,268,67,511.0,48.0,187.0,37.0,-8.0,67.0,75.0,2.0,90.0,90.0,91.0,0.0,0.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,470588,268,67,400.0,16.0,81.0,24.0,-10.0,63.0,73.0,1.0,86.0,86.0,86.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,67,1,
AAA,2013J,489455,268,67,1094.0,40.0,237.0,42.0,-10.0,67.0,77.0,2.0,71.0,71.0,74.0,-3.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,494424,268,67,58.0,2.0,21.0,14.0,-7.0,18.0,25.0,,,,,,,,2.0,0.0,Fail,67,1,
AAA,2013J,495284,268,67,544.0,32.0,117.0,30.0,0.0,66.0,66.0,2.0,66.0,66.0,73.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,498857,268,67,500.0,44.0,169.0,34.0,-3.0,67.0,70.0,2.0,72.5,72.5,77.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,508818,268,67,731.0,29.0,167.0,25.0,-9.0,57.0,66.0,2.0,75.5,75.5,78.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,512460,268,67,280.0,32.0,124.0,31.0,-10.0,66.0,76.0,2.0,68.5,68.5,78.0,-1.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,544103,268,67,1330.0,53.0,325.0,44.0,-10.0,67.0,77.0,2.0,81.0,81.0,82.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,550383,268,67,578.0,32.0,141.0,31.0,-10.0,64.0,74.0,2.0,59.0,59.0,77.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,564450,268,67,89.0,4.0,23.0,15.0,-7.0,46.0,53.0,2.0,58.5,58.5,64.0,-1.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,568601,268,67,371.0,12.0,66.0,24.0,10.0,60.0,50.0,2.0,81.5,81.5,85.0,3.0,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,572652,268,67,269.0,19.0,61.0,20.0,-9.0,58.0,67.0,2.0,72.0,72.0,73.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,580389,268,67,823.0,25.0,162.0,38.0,-4.0,63.0,67.0,2.0,75.0,75.0,75.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,581129,268,67,105.0,7.0,31.0,14.0,9.0,59.0,50.0,1.0,15.0,15.0,15.0,0.0,0.0,1.0,2.0,0.5,Fail,67,1,
AAA,2013J,588775,268,67,2329.0,71.0,485.0,44.0,-10.0,67.0,77.0,2.0,83.0,83.0,85.0,-1.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,591774,268,67,371.0,19.0,114.0,33.0,-6.0,49.0,55.0,2.0,81.5,81.5,88.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,603861,268,67,404.0,31.0,114.0,29.0,-10.0,60.0,70.0,2.0,58.5,58.5,61.0,2.5,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,606143,268,67,379.0,29.0,114.0,28.0,-4.0,66.0,70.0,2.0,66.0,66.0,78.0,0.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,704156,268,67,1288.0,48.0,305.0,54.0,-10.0,67.0,77.0,2.0,67.5,67.5,68.0,0.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,705379,268,67,1483.0,59.0,345.0,51.0,-10.0,66.0,76.0,2.0,82.0,82.0,83.0,-0.5,0.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,721259,268,67,1228.0,27.0,282.0,43.0,-10.0,20.0,30.0,1.0,,,,3.0,1.0,1.0,2.0,0.5,Withdrawn,67,1,
AAA,2013J,749412,268,67,1835.0,63.0,467.0,46.0,-10.0,66.0,76.0,2.0,72.0,72.0,83.0,-3.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,760729,268,67,2938.0,69.0,621.0,58.0,-10.0,67.0,77.0,2.0,80.0,80.0,80.0,-1.5,0.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,905042,268,67,1281.0,54.0,298.0,44.0,-8.0,67.0,75.0,2.0,68.5,68.5,73.0,-1.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,949618,268,67,593.0,34.0,216.0,55.0,-10.0,67.0,77.0,2.0,63.0,63.0,63.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,958987,268,67,359.0,32.0,115.0,25.0,-10.0,66.0,76.0,2.0,78.0,78.0,78.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,968578,268,67,321.0,21.0,92.0,29.0,-10.0,58.0,68.0,2.0,69.5,69.5,77.0,4.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,969076,268,67,1183.0,69.0,385.0,34.0,-9.0,67.0,76.0,2.0,72.0,72.0,82.0,-1.0,0.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,971027,268,67,1196.0,59.0,306.0,45.0,-10.0,66.0,76.0,2.0,72.0,72.0,76.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,978739,268,67,2741.0,59.0,467.0,55.0,-10.0,67.0,77.0,2.0,58.5,58.5,59.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1035023,268,67,684.0,54.0,198.0,38.0,-10.0,67.0,77.0,2.0,69.0,69.0,73.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1105478,268,67,1015.0,55.0,271.0,39.0,-10.0,66.0,76.0,2.0,87.5,87.5,90.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1352868,268,67,522.0,23.0,135.0,31.0,-10.0,66.0,76.0,2.0,65.5,65.5,66.0,5.0,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,1401935,268,67,219.0,20.0,75.0,24.0,-10.0,66.0,76.0,2.0,35.0,35.0,45.0,7.0,2.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,1402638,268,67,486.0,30.0,134.0,34.0,-10.0,45.0,55.0,1.0,77.0,77.0,77.0,2.0,1.0,1.0,2.0,0.5,Pass,67,0,
AAA,2013J,1414443,268,67,883.0,19.0,192.0,46.0,-9.0,66.0,75.0,1.0,58.0,58.0,58.0,31.0,1.0,1.0,2.0,0.5,Fail,67,1,
AAA,2013J,1456619,268,67,467.0,22.0,138.0,36.0,-10.0,24.0,34.0,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,1465690,268,67,1369.0,50.0,374.0,65.0,-9.0,67.0,76.0,2.0,80.5,80.5,85.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1472925,268,67,354.0,16.0,88.0,30.0,21.0,59.0,38.0,2.0,57.5,57.5,61.0,5.0,1.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,1488959,268,67,1462.0,53.0,286.0,41.0,-10.0,64.0,74.0,2.0,65.5,65.5,67.0,2.0,2.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1518989,268,67,1853.0,41.0,442.0,41.0,-10.0,63.0,73.0,2.0,77.5,77.5,78.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1618738,268,67,453.0,10.0,76.0,46.0,0.0,57.0,57.0,2.0,83.5,83.5,84.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1620151,268,67,791.0,29.0,162.0,39.0,-10.0,66.0,76.0,1.0,85.0,85.0,85.0,0.0,0.0,1.0,2.0,0.5,Fail,67,1,
AAA,2013J,1626710,268,67,2634.0,69.0,686.0,59.0,-10.0,67.0,77.0,2.0,83.5,83.5,85.0,-1.5,0.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,1640609,268,67,2046.0,74.0,533.0,40.0,-10.0,67.0,77.0,2.0,84.5,84.5,86.0,-2.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1686521,268,67,643.0,29.0,201.0,35.0,-10.0,28.0,38.0,1.0,68.0,68.0,68.0,-2.0,0.0,1.0,2.0,0.5,Withdrawn,67,1,
AAA,2013J,1729319,268,67,925.0,32.0,233.0,37.0,-10.0,66.0,76.0,2.0,79.0,79.0,80.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1746134,268,67,834.0,26.0,201.0,43.0,-9.0,64.0,73.0,2.0,85.0,85.0,87.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1758449,268,67,2118.0,54.0,489.0,53.0,-10.0,67.0,77.0,2.0,61.0,61.0,65.0,-0.5,0.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,1763015,268,67,420.0,3.0,30.0,17.0,-5.0,-2.0,3.0,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,1765788,268,67,3086.0,65.0,561.0,80.0,-10.0,67.0,77.0,2.0,60.0,60.0,63.0,2.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1801229,268,67,655.0,32.0,145.0,37.0,-9.0,57.0,66.0,2.0,77.5,77.5,79.0,3.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1801641,268,67,271.0,21.0,79.0,30.0,-10.0,49.0,59.0,2.0,73.0,73.0,74.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1847830,268,67,1771.0,59.0,411.0,41.0,-10.0,67.0,77.0,2.0,71.5,71.5,83.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1860318,268,67,1404.0,49.0,296.0,53.0,-10.0,67.0,77.0,2.0,64.5,64.5,72.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1889511,268,67,803.0,37.0,244.0,34.0,-10.0,57.0,67.0,2.0,70.5,70.5,72.0,1.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1889577,268,67,450.0,24.0,133.0,38.0,-8.0,65.0,73.0,2.0,70.5,70.5,72.0,2.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1894188,268,67,1087.0,45.0,215.0,44.0,-10.0,67.0,77.0,2.0,71.5,71.5,76.0,-4.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1938355,268,67,922.0,49.0,239.0,39.0,-10.0,66.0,76.0,2.0,66.0,66.0,82.0,-7.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1942396,268,67,333.0,22.0,97.0,27.0,-9.0,67.0,76.0,2.0,50.0,50.0,50.0,4.0,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,1970390,268,67,5045.0,68.0,769.0,66.0,-10.0,67.0,77.0,2.0,84.0,84.0,90.0,6.0,2.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,1976139,268,67,365.0,22.0,107.0,38.0,-10.0,63.0,73.0,2.0,75.5,75.5,76.0,-1.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2011876,268,67,411.0,23.0,130.0,39.0,-9.0,63.0,72.0,2.0,75.0,75.0,79.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2012966,268,67,357.0,13.0,79.0,32.0,-6.0,40.0,46.0,2.0,75.5,75.5,76.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2051699,268,67,1065.0,45.0,264.0,46.0,-10.0,64.0,74.0,2.0,66.5,66.5,71.0,0.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2062879,268,67,995.0,52.0,286.0,40.0,-10.0,67.0,77.0,2.0,55.5,55.5,56.0,-0.5,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,2065691,268,67,892.0,19.0,139.0,40.0,-5.0,63.0,68.0,2.0,35.0,35.0,40.0,5.5,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,2073016,268,67,700.0,44.0,262.0,44.0,-3.0,67.0,70.0,2.0,56.5,56.5,60.0,2.0,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,2080474,268,67,450.0,23.0,128.0,38.0,-10.0,66.0,76.0,2.0,76.0,76.0,88.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2083877,268,67,447.0,31.0,147.0,35.0,-10.0,63.0,73.0,2.0,68.0,68.0,72.0,3.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2084066,268,67,1414.0,53.0,307.0,44.0,-8.0,66.0,74.0,2.0,62.5,62.5,65.0,5.0,2.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,2104505,268,67,475.0,24.0,109.0,34.0,-10.0,62.0,72.0,2.0,74.5,74.5,80.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2122180,268,67,1649.0,62.0,352.0,46.0,-10.0,67.0,77.0,2.0,83.0,83.0,86.0,5.5,2.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,2139353,268,67,599.0,40.0,216.0,30.0,-10.0,59.0,69.0,2.0,63.5,63.5,65.0,4.5,2.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,2143752,268,67,852.0,36.0,161.0,34.0,-10.0,66.0,76.0,2.0,53.0,53.0,56.0,-0.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2146792,268,67,893.0,65.0,252.0,42.0,-10.0,67.0,77.0,2.0,64.0,64.0,68.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2149225,268,67,319.0,8.0,88.0,41.0,-10.0,10.0,20.0,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,2153153,268,67,1269.0,29.0,237.0,50.0,3.0,67.0,64.0,2.0,64.0,64.0,67.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2155014,268,67,735.0,22.0,139.0,33.0,-8.0,65.0,73.0,2.0,70.0,70.0,76.0,5.5,2.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2164705,268,67,231.0,11.0,76.0,27.0,-10.0,50.0,60.0,1.0,70.0,70.0,70.0,-1.0,0.0,1.0,2.0,0.5,Fail,67,1,
AAA,2013J,2171627,268,67,601.0,27.0,165.0,38.0,-10.0,66.0,76.0,2.0,69.0,69.0,71.0,-4.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2182846,268,67,1616.0,54.0,469.0,44.0,-10.0,67.0,77.0,2.0,64.0,64.0,65.0,-2.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2194100,268,67,707.0,30.0,175.0,26.0,-10.0,62.0,72.0,2.0,62.5,62.5,64.0,-2.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2197016,268,67,655.0,31.0,174.0,39.0,-10.0,66.0,76.0,2.0,75.0,75.0,75.0,-6.5,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2208424,268,67,665.0,33.0,207.0,48.0,-5.0,64.0,69.0,2.0,65.0,65.0,73.0,-2.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2229865,268,67,1131.0,51.0,299.0,57.0,-10.0,65.0,75.0,2.0,74.5,74.5,76.0,-1.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2255601,268,67,1663.0,53.0,436.0,60.0,-10.0,66.0,76.0,2.0,54.5,54.5,71.0,2.0,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,2268379,268,67,860.0,45.0,285.0,47.0,-9.0,67.0,76.0,2.0,79.5,79.5,80.0,3.5,1.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2278464,268,67,214.0,16.0,66.0,26.0,-10.0,64.0,74.0,1.0,60.0,60.0,60.0,-1.0,0.0,1.0,2.0,0.5,Pass,67,0,
AAA,2013J,2293923,268,67,219.0,13.0,66.0,23.0,-10.0,53.0,63.0,2.0,65.5,65.5,72.0,0.0,0.0,2.0,2.0,1.0,Pass,67,0,
AAA,2013J,2312620,268,67,519.0,22.0,159.0,53.0,-10.0,64.0,74.0,2.0,31.0,31.0,51.0,3.5,1.0,2.0,2.0,1.0,Withdrawn,67,1,
AAA,2013J,2318055,268,67,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,2324976,268,67,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,67,1,
AAA,2013J,2329342,268,67,268.0,15.0,88.0,30.0,2.0,54.0,52.0,1.0,56.0,56.0,56.0,0.0,0.0,1.0,2.0,0.5,Pass,67,0,
AAA,2013J,2339528,268,67,371.0,9.0,66.0,26.0,-5.0,62.0,67.0,2.0,75.0,75.0,76.0,3.0,1.0,2.0,2.0,1.0,Distinction,67,0,
AAA,2013J,2342426,268,67,839.0,41.0,237.0,43.0,-10.0,64.0,74.0,2.0,68.5,68.5,70.0,2.5,1.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,2344901,268,67,210.0,13.0,69.0,23.0,-1.0,54.0,55.0,2.0,56.0,56.0,67.0,0.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,2358056,268,67,538.0,37.0,169.0,41.0,-10.0,63.0,73.0,2.0,58.0,58.0,60.0,0.0,0.0,2.0,2.0,1.0,Fail,67,1,
AAA,2013J,2358969,268,67,373.0,22.0,106.0,33.0,-10.0,66.0,76.0,1.0,68.0,68.0,68.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,67,1,
AAA,2013J,2364471,268,67,3543.0,77.0,819.0,52.0,-10.0,67.0,77.0,2.0,87.5,87.5,90.0,7.0,2.0,2.0,2.0,1.0,Pass,67,0,
